<DATE>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2019.03.01	46.556	47.140	46.216	47.140	1705	0	2488
2019.03.04	47.144	47.680	44.568	45.735	2764	0	2502
2019.03.05	45.735	47.839	45.198	47.591	1749	0	2485
2019.03.06	47.591	48.155	46.759	47.955	1228	0	2477
2019.03.07	47.955	49.399	47.667	48.648	1733	0	2508
2019.03.08	48.654	48.871	48.003	48.017	2287	0	2510
2019.03.11	48.221	48.370	46.763	47.761	1914	0	2506
2019.03.12	47.762	48.688	46.607	48.464	2397	0	2523
2019.03.13	48.465	49.470	48.302	48.630	2283	0	2525
2019.03.14	48.679	50.507	48.103	49.061	2810	0	2521
2019.03.15	49.102	50.866	49.070	50.440	4558	0	2456
2019.03.18	51.204	51.745	50.075	50.430	1702	0	2505
2019.03.19	50.430	52.043	50.302	51.161	1017	0	2509
2019.03.20	51.161	52.947	51.028	52.801	1413	0	2481
2019.03.21	52.801	53.210	49.858	50.866	3216	0	2462
2019.03.22	50.928	51.690	50.483	51.535	1396	0	2471
2019.03.25	51.193	51.498	48.987	49.351	2946	0	2487
2019.03.26	49.351	50.100	48.436	50.069	2867	0	2500
2019.03.27	50.125	52.206	49.962	52.106	4578	0	2482
2019.03.28	52.196	52.199	50.953	51.364	3155	0	2545
2019.03.29	51.381	52.781	50.895	51.798	2622	0	2444
2019.04.01	54.704	57.901	54.209	57.690	2913	0	2447
2019.04.02	57.690	65.440	57.581	64.677	4767	0	2456
2019.04.03	64.677	70.287	64.358	70.060	6578	0	2462
2019.04.04	70.069	70.485	60.338	61.001	9002	0	2451
2019.04.05	61.011	67.109	60.914	66.818	6379	0	2526
2019.04.08	67.138	70.703	66.078	68.173	6977	0	2517
2019.04.09	68.080	69.265	65.439	66.647	5451	0	2491
2019.04.10	66.678	70.009	66.043	68.356	4222	0	2517
2019.04.11	68.356	69.451	60.494	63.532	5828	0	2526
2019.04.12	63.541	66.575	62.905	64.210	4078	0	2448
2019.04.15	64.481	65.584	62.026	63.231	2820	0	2476
2019.04.16	63.203	67.748	62.096	66.661	4024	0	2501
2019.04.17	66.672	68.074	65.517	65.697	3363	0	2499
2019.04.18	65.686	68.074	64.945	67.898	2737	0	2504
2019.04.19	67.952	68.325	65.759	66.693	2854	0	2552
2019.04.22	66.142	67.557	66.135	66.594	2805	0	2619
2019.04.23	66.572	69.014	66.256	67.750	4375	0	2496
2019.04.24	67.759	68.859	63.228	64.725	7882	0	2471
2019.04.25	64.728	66.171	64.626	65.645	3358	0	2462
2019.04.26	65.586	65.695	58.801	61.549	6298	0	2527
2019.04.29	60.545	60.656	58.827	60.079	1656	0	2570
2019.04.30	60.079	61.226	59.546	60.636	1888	0	2522
2019.05.01	60.636	63.782	60.636	63.374	1565	0	2507
2019.05.02	63.375	64.874	62.753	63.194	1705	0	2526
2019.05.03	63.194	67.263	63.194	66.173	2383	0	2544
2019.05.06	65.560	66.912	63.772	66.615	2662	0	2495
2019.05.07	66.615	69.319	65.273	65.518	3840	0	2432
2019.05.08	65.518	66.556	64.036	66.146	2987	0	2458
2019.05.09	66.146	67.725	62.915	63.101	2800	0	2456
2019.05.10	63.072	67.363	63.072	66.734	5897	0	2489
2019.05.13	75.512	80.880	73.241	79.414	5820	0	2404
2019.05.14	79.427	83.639	76.142	79.799	6122	0	2555
2019.05.15	79.811	92.917	79.192	90.541	6812	0	2473
2019.05.16	90.546	95.783	83.115	84.043	6546	0	2500
2019.05.17	84.043	86.994	75.144	77.837	6797	0	2499
2019.05.20	86.186	88.900	82.366	86.133	6071	0	2545
2019.05.21	86.133	90.943	84.205	87.424	7146	0	2501
2019.05.22	87.363	89.819	84.398	86.163	5942	0	2440
2019.05.23	86.163	86.193	79.127	83.142	7171	0	2497
2019.05.24	83.160	85.523	82.182	85.281	7141	0	2490
2019.05.27	88.584	97.082	88.369	95.317	6558	0	2490
2019.05.28	95.317	96.894	93.828	94.373	4939	0	2465
2019.05.29	94.392	94.904	88.905	93.672	8101	0	2503
2019.05.30	93.639	96.913	90.963	91.585	4804	0	2487
2019.05.31	91.585	92.111	87.427	91.436	5867	0	2527
2019.06.03	92.895	94.386	90.553	92.635	4287	0	2562
2019.06.04	92.449	92.635	80.697	81.422	6180	0	2540
2019.06.05	81.422	85.389	79.958	82.381	4554	0	2624
2019.06.06	82.381	84.786	81.511	82.871	3667	0	2576
2019.06.07	82.871	87.885	82.856	85.356	4598	0	2435
2019.06.10	82.369	85.614	80.763	84.441	4182	0	2512
2019.06.11	84.441	85.956	83.679	85.297	2946	0	2524
2019.06.12	85.297	88.436	84.089	86.955	3811	0	2424
2019.06.13	86.982	90.207	86.982	89.662	2770	0	2507
2019.06.14	89.662	89.756	85.600	85.904	3989	0	2489
2019.06.17	93.799	98.531	93.546	96.600	4302	0	2447
2019.06.18	96.729	97.874	93.745	95.185	4211	0	2574
2019.06.19	95.185	100.903	93.852	99.047	3873	0	2485
2019.06.20	99.047	107.294	98.405	103.553	4595	0	2497
2019.06.21	103.553	108.544	103.454	105.679	4924	0	2528
2019.06.24	118.183	119.542	111.181	115.642	5222	0	2562
